,Código do SINAPI,Descrição Básica,Unidade de Cálculo,Unidade de Comercialização,Normas Técnicas,Imagem,Informações Gerais,Referencial / Parâmetro de Pesquisa,Atualizado em,Obs,pagina,Arquivo
762,903,"CABO DE COBRE UNIPOLAR 95 MM2, BLINDADO, ISOLACAO 12/20 KV EPR, COBERTURA EM PVC ",M ,M ,NBR 7286 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Condutor formado por fios de cobre nu, têmpera mole, encordoamento, isolação em composto termofixo Etileno Propileno (EPR/B) e cobertura em composto termoplástico (PVC/ST2). O cabo unipolar é um cabo constituído por um único condutor isolado. São recomendados para circuitos de alimentação e distribuição de energia elétrica, em instalações industriais, comerciais, residenciais, subestações de transformação, ao ar livre, subterrâneas em locais com excessiva umidade ou diretamente enterrados no solo. "," Alcoa Alumínio S.A, Pirelli Cabos SA, Eurocabos ",17/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",765,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
763,945,"CABO DE COBRE UNIPOLAR 95 MM2, BLINDADO, ISOLACAO 3,6/6 KV EPR, COBERTURA EM PVC ",M ,M ,NBR 7286 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Condutor formado por fios de cobre nu, têmpera mole, encordoamento, isolação em composto termofixo Etileno Propileno (EPR/B) e cobertura em composto termoplástico (PVC/ST2). O cabo unipolar é um cabo constituído por um único condutor isolado. São recomendados para circuitos de alimentação e distribuição de energia elétrica, em instalações industriais, comerciais, residenciais, subestações de transformação, ao ar livre, subterrâneas em locais com excessiva umidade ou diretamente enterrados no solo. "," Alcoa Alumínio S.A, Pirelli Cabos SA, Eurocabos ",17/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",766,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
764,914,"CABO DE COBRE UNIPOLAR 95 MM2, BLINDADO, ISOLACAO 6/10 KV EPR, COBERTURA EM PVC ",M ,M ,NBR 7286 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Condutor formado por fios de cobre nu, têmpera mole, encordoamento, isolação em composto termofixo Etileno Propileno (EPR/B) e cobertura em composto termoplástico (PVC/ST2). O cabo unipolar é um cabo constituído por um único condutor isolado. São recomendados para circuitos de alimentação e distribuição de energia elétrica, em instalações industriais, comerciais, residenciais, subestações de transformação, ao ar livre, subterrâneas em locais com excessiva umidade ou diretamente enterrados no solo. "," Alcoa Alumínio S.A, Pirelli Cabos SA, Eurocabos ",17/12/15 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",767,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
765,39251,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 0,5 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",768,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
766,1011,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 0,75 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",769,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
767,39252,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,0 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",770,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
768,1013,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",771,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
769,980,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 10 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",772,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
770,39237,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 120 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",773,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
771,979,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 16 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",774,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
772,39239,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 185 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",775,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
773,1014,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",776,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
774,39240,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 240 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",777,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
775,39232,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 25 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",778,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
776,39233,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 35 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",779,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
777,981,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",780,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
778,39234,"CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 50 MM2 ",M ,100M ,NBR NM 247-3:2002; NBR NM 280:2011; NBR 5410:2004 ,NÃO HÁ IMAGEM DISPONÍVEL POR SE TRATAR DE MÃO-DE-OBRA ,"Para tensões nominais até 450/750 V, formado por fios de cobre nu, eletrolítico, têmpera mole, encordoamento classe 4 ou 5 (flexíveis), dependendo do fabricante ou respectiva seção nominal, isolado com PVC, tipo PVC/A para 70°C, antichama (BWF-B), várias cores. São indicados para instalações internas fixas, industriais, comerciais e residenciais de luz e força, painéis de comando, sinalização e nas instalações elétricas de automóveis e veículos motorizados, embutidos em eletrodutos, bandejas ou canaletas Coletar em rolos de 100 metros. ", COBRECOM (Flexicom); NEXANS (Noflam Antichama BWF Flexível 750 V); SIL (Flexsil 750 V) ,23/02/16 SINAPI ESPECIFICAÇÃO TÉCNICA DE INSUMO ,"as dimensões entre asteriscos (*), quando houver, indicam a aceitação de medidas aproximadas. Data da base de dados19/12/2016 ",781,11_2016 - FichaInsumo_ComMarcas\Arquivos A a G.pdf
